first_down_penalty,penalty,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,wpa
0.0,0.0,,,,,,0.0045512914657592
0.0,0.0,,,,,,0.0386484861373901
0.0,0.0,,,,,,0.0332885980606079
0.0,0.0,,,,,,0.0093706250190734
0.0,0.0,,,,,,-0.0309975743293762
0.0,0.0,,,,,,-0.184018239378929
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0034457892179489
0.0,0.0,,,,,,-0.0090064853429794
0.0,0.0,,,,,,-0.0244099795818329
0.0,0.0,,,,,,0.040495976805687
0.0,0.0,,,,,,0.0009088367223739
0.0,0.0,,,,,,-0.0221083611249924
0.0,0.0,,,,,,-0.007056750357151
0.0,0.0,,,,,,-0.0455864891409874
0.0,0.0,,,,,,0.0050511360168457
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0001266598701477
0.0,0.0,,,,,,-0.002636969089508
0.0,0.0,,,,,,0.0064948797225952
0.0,0.0,,,,,,0.0179939799680006
0.0,0.0,,,,,,-0.0002418578340303
0.0,0.0,,,,,,-7.1454793214798e-05
0.0,0.0,,,,,,
0.0,0.0,,,,,,0.0038321986794471
0.0,0.0,,,,,,-0.0063279755413532
0.0,0.0,,,,,,0.0067236982285976
0.0,0.0,,,,,,-0.0011567845940589
0.0,0.0,,,,,,-0.0076000764966011
0.0,0.0,,,,,,-0.0081299319863319
0.0,0.0,,,,,,-0.0164895355701447
0.0,0.0,,,,,,-0.0028296709060668
0.0,0.0,,,,,,-0.0011008381843566
0.0,0.0,,,,,,0.0120201110839844
0.0,0.0,,,,,,0.0033917427062988
0.0,0.0,,,,,,-0.0024709105491638
0.0,0.0,,,,,,-0.0030004382133483
0.0,0.0,,,,,,0.0067754387855529
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0007376074790954
0.0,0.0,,,,,,0.0011142492294311
0.0,0.0,,,,,,-0.0053541660308837
0.0,0.0,,,,,,0.0165495299734175
0.0,0.0,,,,,,0.000648679677397
0.0,0.0,,,,,,-0.0002317940816283
0.0,0.0,,,,,,-0.0011652177199721
0.0,0.0,,,,,,0.0019042585045099
0.0,0.0,,,,,,-0.0010867402888834
1.0,1.0,LA,00-0037839,C.Durant,5.0,Defensive Holding,0.0024222745560109
0.0,0.0,,,,,,-0.001706420443952
